OrderID,DateTime,Shift,DayType,DayOfWeek,PartySize,Category,MenuItem,ItemPrice,ItemQty,Factor
2588,2019-01-26 19:00:00,Dinner,Weekend,Saturday,5,Vegetable specials,curry vindaloo,16.0,1,0.7920792079207921
2589,2019-01-26 20:30:00,Dinner,Weekend,Saturday,2,Starter,chicken triangles,14.0,1,0.7920792079207921
2590,2019-01-26 20:30:00,Dinner,Weekend,Saturday,2,Chicken specials,chicken tikka masala,18.0,1,0.7920792079207921
2591,2019-01-26 20:30:00,Dinner,Weekend,Saturday,2,Desserts,rasmalai,6.0,1,0.7920792079207921
2592,2019-01-26 20:30:00,Dinner,Weekend,Saturday,2,Vegetable specials,sarson ka saag,15.0,1,0.7920792079207921
2593,2019-01-26 20:30:00,Dinner,Weekend,Saturday,2,Desserts,gulab jamun,6.0,1,0.7920792079207921
2594,2019-01-26 20:30:00,Dinner,Weekend,Saturday,2,Vegetable specials,kadhai paneer,16.0,1,0.7920792079207921
2595,2019-01-26 20:30:00,Dinner,Weekend,Saturday,1,Breads,onion kulcha,5.0,2,0.7920792079207921
2596,2019-01-26 20:30:00,Dinner,Weekend,Saturday,1,Rice specials,rice,5.0,1,0.7920792079207921
2597,2019-01-26 20:30:00,Dinner,Weekend,Saturday,1,Breads,tandoori roti,2.75,1,0.7920792079207921
2598,2019-01-26 20:30:00,Dinner,Weekend,Saturday,1,Breads,naan,2.75,4,0.7920792079207921
2599,2019-01-26 20:30:00,Dinner,Weekend,Saturday,1,Vegetable specials,kadhai paneer,16.0,2,0.7920792079207921
2600,2019-01-26 20:30:00,Dinner,Weekend,Saturday,1,Breads,garlic naan,3.5,2,0.7920792079207921
2601,2019-01-27 11:30:00,Lunch,Weekend,Sunday,3,Breads,onion kulcha,5.0,1,3.366336633663366
2602,2019-01-27 11:30:00,Lunch,Weekend,Sunday,3,Rice specials,rice,5.0,1,3.366336633663366
2603,2019-01-27 11:30:00,Lunch,Weekend,Sunday,3,Starter,flatbread,11.0,2,3.366336633663366
2604,2019-01-27 11:30:00,Lunch,Weekend,Sunday,3,Chicken specials,chicken tikka masala,18.0,1,3.366336633663366
2605,2019-01-27 11:30:00,Lunch,Weekend,Sunday,3,Vegetable specials,shahi paneer korma,16.0,1,3.366336633663366
2606,2019-01-27 11:30:00,Lunch,Weekend,Sunday,3,Desserts,malpua,8.0,1,3.366336633663366
2607,2019-01-27 11:40:00,Lunch,Weekend,Sunday,4,Rice specials,rice,5.0,1,3.366336633663366
2608,2019-01-27 11:40:00,Lunch,Weekend,Sunday,4,Vegetable specials,fish korma,16.0,1,3.366336633663366
2609,2019-01-27 11:40:00,Lunch,Weekend,Sunday,4,Desserts,rasmalai,6.0,2,3.366336633663366
2610,2019-01-27 11:40:00,Lunch,Weekend,Sunday,4,Desserts,carrot halwa,7.0,1,3.366336633663366
2611,2019-01-27 11:40:00,Lunch,Weekend,Sunday,4,Starter,vegetable pakora,11.0,1,3.366336633663366
2612,2019-01-27 11:50:00,Lunch,Weekend,Sunday,3,Starter,shrimp,15.0,2,3.366336633663366
2613,2019-01-27 11:50:00,Lunch,Weekend,Sunday,3,Desserts,rasmalai,6.0,1,3.366336633663366
2614,2019-01-27 11:50:00,Lunch,Weekend,Sunday,3,Vegetable specials,baingan bartha,16.0,1,3.366336633663366
2615,2019-01-27 11:50:00,Lunch,Weekend,Sunday,3,Breads,naan,2.75,2,3.366336633663366
2616,2019-01-27 11:50:00,Lunch,Weekend,Sunday,1,Vegetable specials,malai kofta curry,16.0,2,3.366336633663366
2617,2019-01-27 11:50:00,Lunch,Weekend,Sunday,1,Chicken specials,butter chicken,18.0,3,3.366336633663366
2618,2019-01-27 11:50:00,Lunch,Weekend,Sunday,1,Chicken specials,chicken saag,18.0,2,3.366336633663366
2619,2019-01-27 11:50:00,Lunch,Weekend,Sunday,1,Rice specials,chicken biryani,19.0,2,3.366336633663366
2620,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Breads,naan,2.75,1,3.366336633663366
2621,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Starter,hara bhara kebabs,16.0,1,3.366336633663366
2622,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Breads,paratha,5.0,2,3.366336633663366
2623,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Breads,tandoori roti,2.75,1,3.366336633663366
2624,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Desserts,carrot halwa,7.0,1,3.366336633663366
2625,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Vegetable specials,malai kofta curry,16.0,2,3.366336633663366
2626,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Desserts,gulab jamun,6.0,1,3.366336633663366
2627,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Chicken specials,butter chicken,18.0,1,3.366336633663366
2628,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Desserts,carrot halwa,7.0,1,3.366336633663366
2629,2019-01-27 12:05:00,Lunch,Weekend,Sunday,5,Seafood specialties,fish curry,19.0,2,3.366336633663366
2630,2019-01-27 12:10:00,Lunch,Weekend,Sunday,3,Starter,flatbread,11.0,1,3.366336633663366
2631,2019-01-27 12:10:00,Lunch,Weekend,Sunday,3,Vegetable specials,kadhai paneer,16.0,1,3.366336633663366
2632,2019-01-27 12:10:00,Lunch,Weekend,Sunday,3,Starter,chaat papri,11.0,2,3.366336633663366
2633,2019-01-27 12:10:00,Lunch,Weekend,Sunday,3,Breads,garlic naan,3.5,2,3.366336633663366
2634,2019-01-27 12:10:00,Lunch,Weekend,Sunday,3,Rice specials,chicken biryani,19.0,1,3.366336633663366
2635,2019-01-27 12:10:00,Lunch,Weekend,Sunday,1,Chicken specials,chicken korma,18.0,1,3.366336633663366
2636,2019-01-27 12:10:00,Lunch,Weekend,Sunday,1,Rice specials,rice,5.0,2,3.366336633663366
2637,2019-01-27 12:10:00,Lunch,Weekend,Sunday,1,Starter,vegetable pakora,11.0,2,3.366336633663366
2638,2019-01-27 12:10:00,Lunch,Weekend,Sunday,1,Starter,chicken triangles,14.0,2,3.366336633663366
2639,2019-01-27 12:10:00,Lunch,Weekend,Sunday,1,Chicken specials,butter chicken,18.0,2,3.366336633663366
2640,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Vegetable specials,baingan bartha,16.0,1,3.366336633663366
2641,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Breads,garlic naan,3.5,1,3.366336633663366
2642,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Rice specials,chicken rice bowl,18.0,2,3.366336633663366
2643,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Chicken specials,chicken saag,18.0,1,3.366336633663366
2644,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Desserts,malpua,8.0,1,3.366336633663366
2645,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Chicken specials,coconut chicken curry,18.0,1,3.366336633663366
2646,2019-01-27 12:20:00,Lunch,Weekend,Sunday,3,Starter,vegetable pakora,11.0,1,3.366336633663366
2647,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Chicken specials,butter chicken,18.0,1,3.366336633663366
2648,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Lamb specialties,lamb karahi,19.0,1,3.366336633663366
2649,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Breads,aloo paratha,5.0,1,3.366336633663366
2650,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Desserts,kheer,7.0,2,3.366336633663366
2651,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Vegetable specials,yellow dal fry,15.0,1,3.366336633663366
2652,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Breads,tandoori roti,2.75,2,3.366336633663366
2653,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Desserts,kheer,7.0,1,3.366336633663366
2654,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Breads,garlic naan,3.5,3,3.366336633663366
2655,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Breads,tandoori roti,2.75,2,3.366336633663366
2656,2019-01-27 12:30:00,Lunch,Weekend,Sunday,5,Seafood specialties,fish curry,19.0,1,3.366336633663366
2657,2019-01-27 12:30:00,Lunch,Weekend,Sunday,1,Seafood specialties,fish curry,19.0,2,3.366336633663366
2658,2019-01-27 12:30:00,Lunch,Weekend,Sunday,1,Breads,paratha,5.0,3,3.366336633663366
2659,2019-01-27 12:30:00,Lunch,Weekend,Sunday,1,Chicken specials,coconut chicken curry,18.0,1,3.366336633663366
2660,2019-01-27 12:30:00,Lunch,Weekend,Sunday,1,Breads,garlic naan,3.5,2,3.366336633663366
2661,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Starter,vegetable samosa,11.0,1,3.366336633663366
2662,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Breads,onion kulcha,5.0,2,3.366336633663366
2663,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Starter,spicy chicken bites,14.0,1,3.366336633663366
2664,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Starter,crispy chicken sliders,15.0,1,3.366336633663366
2665,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Rice specials,rice,5.0,1,3.366336633663366
2666,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Vegetable specials,curry vindaloo,16.0,1,3.366336633663366
2667,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Starter,gobi manchurian,14.0,1,3.366336633663366
2668,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Breads,garlic naan,3.5,2,3.366336633663366
2669,2019-01-27 18:30:00,Dinner,Weekend,Sunday,4,Breads,naan,2.75,2,3.366336633663366
2670,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,onion kulcha,5.0,1,3.366336633663366
2671,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Desserts,malpua,8.0,1,3.366336633663366
2672,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,2,3.366336633663366
2673,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,2,3.366336633663366
2674,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,naan,2.75,1,3.366336633663366
2675,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Chicken specials,chicken korma,18.0,1,3.366336633663366
2676,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Chicken specials,butter chicken,18.0,1,3.366336633663366
2677,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,1,3.366336633663366
2678,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Starter,spicy chicken wings,14.0,1,3.366336633663366
2679,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Starter,gobi manchurian,14.0,2,3.366336633663366
2680,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Desserts,gulab jamun,6.0,2,3.366336633663366
2681,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Starter,indian fish pakoras,14.0,2,3.366336633663366
2682,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Rice specials,rice,5.0,1,3.366336633663366
2683,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Desserts,gulab jamun,6.0,1,3.366336633663366
2684,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Seafood specialties,bhindi do piazza,19.0,1,3.366336633663366
2685,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Vegetable specials,sarson ka saag,15.0,1,3.366336633663366
2686,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,garlic naan,3.5,2,3.366336633663366
2687,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Breads,spinach naan,6.0,1,3.366336633663366
2688,2019-01-27 19:00:00,Dinner,Weekend,Sunday,5,Vegetable specials,curry vindaloo,16.0,1,3.366336633663366
2689,2019-01-27 20:30:00,Dinner,Weekend,Sunday,2,Starter,chicken triangles,14.0,1,3.366336633663366
2690,2019-01-27 20:30:00,Dinner,Weekend,Sunday,2,Chicken specials,chicken tikka masala,18.0,1,3.366336633663366
2691,2019-01-27 20:30:00,Dinner,Weekend,Sunday,2,Desserts,rasmalai,6.0,1,3.366336633663366
2692,2019-01-27 20:30:00,Dinner,Weekend,Sunday,2,Vegetable specials,sarson ka saag,15.0,1,3.366336633663366
2693,2019-01-27 20:30:00,Dinner,Weekend,Sunday,2,Desserts,gulab jamun,6.0,1,3.366336633663366
2694,2019-01-27 20:30:00,Dinner,Weekend,Sunday,2,Vegetable specials,kadhai paneer,16.0,1,3.366336633663366
2695,2019-01-27 20:30:00,Dinner,Weekend,Sunday,1,Breads,onion kulcha,5.0,2,3.366336633663366
2696,2019-01-27 20:30:00,Dinner,Weekend,Sunday,1,Rice specials,rice,5.0,1,3.366336633663366
2697,2019-01-27 20:30:00,Dinner,Weekend,Sunday,1,Breads,tandoori roti,2.75,1,3.366336633663366
2698,2019-01-27 20:30:00,Dinner,Weekend,Sunday,1,Breads,naan,2.75,4,3.366336633663366
2699,2019-01-27 20:30:00,Dinner,Weekend,Sunday,1,Vegetable specials,kadhai paneer,16.0,2,3.366336633663366
2700,2019-01-27 20:30:00,Dinner,Weekend,Sunday,1,Breads,garlic naan,3.5,2,3.366336633663366
2701,2019-01-28 11:30:00,Lunch,Weekday,Monday,4,Starter,gobi manchurian,14.0,1,3.075907590759076
2702,2019-01-28 11:30:00,Lunch,Weekday,Monday,4,Starter,flatbread,11.0,1,3.075907590759076
2703,2019-01-28 11:30:00,Lunch,Weekday,Monday,4,Vegetable specials,sarson ka saag,15.0,1,3.075907590759076
2704,2019-01-28 11:30:00,Lunch,Weekday,Monday,4,Vegetable specials,curry vindaloo,16.0,1,3.075907590759076
2705,2019-01-28 11:30:00,Lunch,Weekday,Monday,4,Breads,garlic naan,3.5,2,3.075907590759076
2706,2019-01-28 11:30:00,Lunch,Weekday,Monday,4,Breads,naan,2.75,2,3.075907590759076
2707,2019-01-28 11:40:00,Lunch,Weekday,Monday,3,Starter,spicy chicken wings,14.0,1,3.075907590759076
2708,2019-01-28 11:40:00,Lunch,Weekday,Monday,3,Starter,chicken triangles,14.0,1,3.075907590759076
2709,2019-01-28 11:40:00,Lunch,Weekday,Monday,3,Chicken specials,chicken korma,18.0,1,3.075907590759076
2710,2019-01-28 11:40:00,Lunch,Weekday,Monday,3,Rice specials,chicken biryani,19.0,1,3.075907590759076
2711,2019-01-28 11:40:00,Lunch,Weekday,Monday,3,Breads,onion kulcha,5.0,2,3.075907590759076
2712,2019-01-28 11:50:00,Lunch,Weekday,Monday,2,Chicken specials,chicken tikka masala,18.0,1,3.075907590759076
2713,2019-01-28 11:50:00,Lunch,Weekday,Monday,2,Breads,garlic naan,3.5,2,3.075907590759076
2714,2019-01-28 11:50:00,Lunch,Weekday,Monday,2,Desserts,gulab jamun,6.0,1,3.075907590759076
2715,2019-01-28 11:50:00,Lunch,Weekday,Monday,2,Desserts,malpua,8.0,1,3.075907590759076
2716,2019-01-28 11:50:00,Lunch,Weekday,Monday,1,Starter,chicken triangles,14.0,2,3.075907590759076
2717,2019-01-28 11:50:00,Lunch,Weekday,Monday,1,Chicken specials,chicken korma,18.0,1,3.075907590759076
2718,2019-01-28 11:50:00,Lunch,Weekday,Monday,1,Rice specials,chicken biryani,19.0,2,3.075907590759076
2719,2019-01-28 11:50:00,Lunch,Weekday,Monday,1,Breads,onion kulcha,5.0,2,3.075907590759076
2720,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Starter,vegetable samosa,11.0,1,3.075907590759076
2721,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Starter,chaat papri,11.0,2,3.075907590759076
2722,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Vegetable specials,baingan bartha,16.0,1,3.075907590759076
2723,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Vegetable specials,malai kofta curry,16.0,2,3.075907590759076
2724,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Chicken specials,chicken saag,18.0,1,3.075907590759076
2725,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Rice specials,rice,5.0,1,3.075907590759076
2726,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Breads,garlic naan,3.5,2,3.075907590759076
2727,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Breads,tandoori roti,2.75,2,3.075907590759076
2728,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Desserts,gulab jamun,6.0,1,3.075907590759076
2729,2019-01-28 12:05:00,Lunch,Weekday,Monday,5,Desserts,carrot halwa,7.0,1,3.075907590759076
2730,2019-01-28 12:10:00,Lunch,Weekday,Monday,2,Vegetable specials,kadhai paneer,16.0,1,3.075907590759076
2731,2019-01-28 12:10:00,Lunch,Weekday,Monday,2,Lamb specialties,lamb karahi,19.0,1,3.075907590759076
2732,2019-01-28 12:10:00,Lunch,Weekday,Monday,2,Breads,aloo paratha,5.0,1,3.075907590759076
2733,2019-01-28 12:10:00,Lunch,Weekday,Monday,2,Breads,garlic naan,3.5,1,3.075907590759076
2734,2019-01-28 12:10:00,Lunch,Weekday,Monday,2,Desserts,rasmalai,6.0,1,3.075907590759076
2735,2019-01-28 12:10:00,Lunch,Weekday,Monday,1,Vegetable specials,malai kofta curry,16.0,2,3.075907590759076
2736,2019-01-28 12:10:00,Lunch,Weekday,Monday,1,Chicken specials,chicken saag,18.0,2,3.075907590759076
2737,2019-01-28 12:10:00,Lunch,Weekday,Monday,1,Rice specials,rice,5.0,2,3.075907590759076
2738,2019-01-28 12:10:00,Lunch,Weekday,Monday,1,Breads,garlic naan,3.5,2,3.075907590759076
2739,2019-01-28 12:10:00,Lunch,Weekday,Monday,1,Breads,tandoori roti,2.75,1,3.075907590759076
2740,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Starter,vegetable pakora,11.0,1,3.075907590759076
2741,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Starter,hara bhara kebabs,16.0,1,3.075907590759076
2742,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Vegetable specials,shahi paneer korma,16.0,1,3.075907590759076
2743,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Vegetable specials,yellow dal fry,15.0,1,3.075907590759076
2744,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Rice specials,rice,5.0,1,3.075907590759076
2745,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Breads,onion kulcha,5.0,1,3.075907590759076
2746,2019-01-28 12:20:00,Lunch,Weekday,Monday,3,Breads,garlic naan,3.5,1,3.075907590759076
2747,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Vegetable specials,fish korma,16.0,1,3.075907590759076
2748,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Vegetable specials,kadhai paneer,16.0,1,3.075907590759076
2749,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Chicken specials,coconut chicken curry,18.0,1,3.075907590759076
2750,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Chicken specials,butter chicken,18.0,1,3.075907590759076
2751,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Breads,paratha,5.0,2,3.075907590759076
2752,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Breads,naan,2.75,2,3.075907590759076
2753,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Breads,tandoori roti,2.75,1,3.075907590759076
2754,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Desserts,rasmalai,6.0,2,3.075907590759076
2755,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Desserts,gulab jamun,6.0,1,3.075907590759076
2756,2019-01-28 12:30:00,Lunch,Weekday,Monday,4,Desserts,carrot halwa,7.0,1,3.075907590759076
2757,2019-01-28 12:30:00,Lunch,Weekday,Monday,1,Vegetable specials,kadhai paneer,16.0,2,3.075907590759076
2758,2019-01-28 12:30:00,Lunch,Weekday,Monday,1,Chicken specials,coconut chicken curry,18.0,1,3.075907590759076
2759,2019-01-28 12:30:00,Lunch,Weekday,Monday,1,Chicken specials,butter chicken,18.0,2,3.075907590759076
2760,2019-01-28 12:30:00,Lunch,Weekday,Monday,1,Breads,paratha,5.0,3,3.075907590759076
2761,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Starter,indian fish pakoras,14.0,2,3.075907590759076
2762,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Starter,shrimp,15.0,2,3.075907590759076
2763,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Seafood specialties,bhindi do piazza,19.0,1,3.075907590759076
2764,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Seafood specialties,fish curry,19.0,2,3.075907590759076
2765,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Rice specials,rice,5.0,1,3.075907590759076
2766,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Breads,garlic naan,3.5,2,3.075907590759076
2767,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Breads,naan,2.75,1,3.075907590759076
2768,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Desserts,malpua,8.0,1,3.075907590759076
2769,2019-01-28 18:30:00,Dinner,Weekday,Monday,3,Desserts,kheer,7.0,2,3.075907590759076
2770,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Starter,gobi manchurian,14.0,2,3.075907590759076
2771,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Starter,flatbread,11.0,2,3.075907590759076
2772,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Starter,crispy chicken sliders,15.0,1,3.075907590759076
2773,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Starter,spicy chicken bites,14.0,1,3.075907590759076
2774,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Vegetable specials,sarson ka saag,15.0,1,3.075907590759076
2775,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Vegetable specials,curry vindaloo,16.0,1,3.075907590759076
2776,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Vegetable specials,baingan bartha,16.0,1,3.075907590759076
2777,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Chicken specials,chicken tikka masala,18.0,1,3.075907590759076
2778,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Chicken specials,butter chicken,18.0,1,3.075907590759076
2779,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Rice specials,chicken rice bowl,18.0,2,3.075907590759076
2780,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Breads,onion kulcha,5.0,1,3.075907590759076
2781,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Breads,spinach naan,6.0,1,3.075907590759076
2782,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Breads,garlic naan,3.5,3,3.075907590759076
2783,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Breads,tandoori roti,2.75,2,3.075907590759076
2784,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Desserts,rasmalai,6.0,1,3.075907590759076
2785,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Desserts,kheer,7.0,1,3.075907590759076
2786,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Desserts,gulab jamun,6.0,2,3.075907590759076
2787,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Desserts,malpua,8.0,1,3.075907590759076
2788,2019-01-28 19:00:00,Dinner,Weekday,Monday,5,Desserts,carrot halwa,7.0,1,3.075907590759076
2789,2019-01-28 20:30:00,Dinner,Weekday,Monday,2,Starter,vegetable pakora,11.0,1,3.075907590759076
2790,2019-01-28 20:30:00,Dinner,Weekday,Monday,2,Chicken specials,butter chicken,18.0,1,3.075907590759076
2791,2019-01-28 20:30:00,Dinner,Weekday,Monday,2,Seafood specialties,fish curry,19.0,1,3.075907590759076
2792,2019-01-28 20:30:00,Dinner,Weekday,Monday,2,Rice specials,rice,5.0,1,3.075907590759076
2793,2019-01-28 20:30:00,Dinner,Weekday,Monday,2,Breads,garlic naan,3.5,2,3.075907590759076
2794,2019-01-28 20:30:00,Dinner,Weekday,Monday,2,Breads,naan,2.75,1,3.075907590759076
2795,2019-01-28 20:30:00,Dinner,Weekday,Monday,1,Starter,vegetable pakora,11.0,2,3.075907590759076
2796,2019-01-28 20:30:00,Dinner,Weekday,Monday,1,Chicken specials,butter chicken,18.0,3,3.075907590759076
2797,2019-01-28 20:30:00,Dinner,Weekday,Monday,1,Seafood specialties,fish curry,19.0,2,3.075907590759076
2798,2019-01-28 20:30:00,Dinner,Weekday,Monday,1,Rice specials,rice,5.0,1,3.075907590759076
2799,2019-01-28 20:30:00,Dinner,Weekday,Monday,1,Breads,garlic naan,3.5,2,3.075907590759076
2800,2019-01-28 20:30:00,Dinner,Weekday,Monday,1,Breads,naan,2.75,4,3.075907590759076
2801,2019-01-29 11:30:00,Lunch,Weekday,Tuesday,4,Starter,gobi manchurian,14.0,1,1.0165016501650166
2802,2019-01-29 11:30:00,Lunch,Weekday,Tuesday,4,Starter,flatbread,11.0,1,1.0165016501650166
2803,2019-01-29 11:30:00,Lunch,Weekday,Tuesday,4,Vegetable specials,sarson ka saag,15.0,1,1.0165016501650166
2804,2019-01-29 11:30:00,Lunch,Weekday,Tuesday,4,Vegetable specials,curry vindaloo,16.0,1,1.0165016501650166
2805,2019-01-29 11:30:00,Lunch,Weekday,Tuesday,4,Breads,garlic naan,3.5,2,1.0165016501650166
2806,2019-01-29 11:30:00,Lunch,Weekday,Tuesday,4,Breads,naan,2.75,2,1.0165016501650166
2807,2019-01-29 11:40:00,Lunch,Weekday,Tuesday,3,Starter,spicy chicken wings,14.0,1,1.0165016501650166
2808,2019-01-29 11:40:00,Lunch,Weekday,Tuesday,3,Starter,chicken triangles,14.0,1,1.0165016501650166
2809,2019-01-29 11:40:00,Lunch,Weekday,Tuesday,3,Chicken specials,chicken korma,18.0,1,1.0165016501650166
